ID	Len	Group	GroupCount	Class	ClassCount	Fold	FoldCount
a.156.1.3_d2hkja1	78	a.156.1.3	1	a	1524	a.156	5
a.157.1.0_d2p1ma2	60	a.157.1.0	1	a	1524	a.157	1
a.158.1.1_d1fs1a1	41	a.158.1.1	3	a	1524	a.158	3
a.158.1.1_d1p22a1	114	a.158.1.1	3	a	1524	a.158	3
a.158.1.1_d3mksb1	100	a.158.1.1	3	a	1524	a.158	3
a.159.1.0_d3fxka2	72	a.159.1.0	1	a	1524	a.159	7
a.159.2.1_d2b7ea1	56	a.159.2.1	3	a	1524	a.159	7
a.159.2.1_d2cqna1	64	a.159.2.1	3	a	1524	a.159	7
a.159.2.1_d2kzga_	56	a.159.2.1	3	a	1524	a.159	7
a.159.3.1_d1s7za_	106	a.159.3.1	1	a	1524	a.159	7
a.159.4.1_d1q1va1	67	a.159.4.1	1	a	1524	a.159	7
a.159.5.1_d1uj8a1	64	a.159.5.1	1	a	1524	a.159	7
a.16.1.1_d2z0aa_	72	a.16.1.1	2	a	1524	a.16	4
a.16.1.1_d3rt3c_	94	a.16.1.1	2	a	1524	a.16	4
a.16.1.2_d1a32a_	85	a.16.1.2	1	a	1524	a.16	4
a.16.1.3_d1r6ta1	54	a.16.1.3	1	a	1524	a.16	4
a.160.1.1_d2q66a1	150	a.160.1.1	1	a	1524	a.160	6
a.160.1.2_d1px5a1	146	a.160.1.2	1	a	1524	a.160	6
a.160.1.3_d1r89a1	115	a.160.1.3	1	a	1524	a.160	6
a.160.1.4_d2b4va1	183	a.160.1.4	1	a	1524	a.160	6
a.160.1.5_d2pbea1	145	a.160.1.5	1	a	1524	a.160	6
a.160.1.6_d4k8va2	114	a.160.1.6	1	a	1524	a.160	6
a.161.1.1_d1m1eb_	70	a.161.1.1	1	a	1524	a.161	1
a.162.1.1_d1tf5a1	122	a.162.1.1	1	a	1524	a.162	1
a.163.1.1_d1j0ta_	78	a.163.1.1	1	a	1524	a.163	1
a.164.1.1_d1iyra_	83	a.164.1.1	1	a	1524	a.164	1
a.165.1.1_d1j2ma_	99	a.165.1.1	1	a	1524	a.165	1
a.166.1.1_d1p0ya1	172	a.166.1.1	1	a	1524	a.166	1
a.168.1.1_d1gzsb_	165	a.168.1.1	2	a	1524	a.168	2
a.168.1.1_d2joka_	184	a.168.1.1	2	a	1524	a.168	2
a.169.1.1_d1t77a1	304	a.169.1.1	1	a	1524	a.169	1
a.17.1.1_d1hp8a_	68	a.17.1.1	1	a	1524	a.17	2
a.17.1.2_d1u97a_	69	a.17.1.2	1	a	1524	a.17	2
a.170.1.1_d1iyjb1	196	a.170.1.1	1	a	1524	a.170	1
a.171.1.1_d1iyjb2	137	a.171.1.1	1	a	1524	a.171	1
a.172.1.1_d1tf5a2	210	a.172.1.1	1	a	1524	a.172	1
a.173.1.1_d1miwa1	265	a.173.1.1	3	a	1524	a.173	3
a.173.1.1_d1ou5a1	204	a.173.1.1	3	a	1524	a.173	3
a.173.1.1_d1vfga1	215	a.173.1.1	3	a	1524	a.173	3
a.174.1.1_d1k6ka_	142	a.174.1.1	2	a	1524	a.174	2
a.174.1.1_d1khya_	139	a.174.1.1	2	a	1524	a.174	2
a.175.1.1_d3mg3a1	170	a.175.1.1	1	a	1524	a.175	1
a.176.1.0_d3e2qa1	174	a.176.1.0	1	a	1524	a.176	1
a.177.1.1_d1h3la_	75	a.177.1.1	4	a	1524	a.177	4
a.177.1.1_d1or7a2	111	a.177.1.1	4	a	1524	a.177	4
a.177.1.1_d1rp3a3	86	a.177.1.1	4	a	1524	a.177	4
a.177.1.1_d1siga_	334	a.177.1.1	4	a	1524	a.177	4
a.178.1.1_d1ng7a1	59	a.178.1.1	1	a	1524	a.178	1
a.179.1.1_d1no1a1	66	a.179.1.1	1	a	1524	a.179	1
a.18.1.1_d2enda_	137	a.18.1.1	1	a	1524	a.18	1
a.180.1.1_d1or7c_	66	a.180.1.1	1	a	1524	a.180	1
a.181.1.1_d1ny9a_	94	a.181.1.1	1	a	1524	a.181	1
a.182.1.1_d1ng6a_	148	a.182.1.1	1	a	1524	a.182	3
a.182.1.2_d1zq1c1	56	a.182.1.2	2	a	1524	a.182	3
a.182.1.2_d2f2ab1	118	a.182.1.2	2	a	1524	a.182	3
a.183.1.1_d1nt2b_	256	a.183.1.1	2	a	1524	a.183	2
a.183.1.1_d2ozbb1	249	a.183.1.1	2	a	1524	a.183	2
a.184.1.1_d1n1ca1	206	a.184.1.1	4	a	1524	a.184	4
a.184.1.1_d1s9ua1	204	a.184.1.1	4	a	1524	a.184	4
a.184.1.1_d2o9xa1	153	a.184.1.1	4	a	1524	a.184	4
a.184.1.1_d2xola1	166	a.184.1.1	4	a	1524	a.184	4
a.185.1.1_d1n81a_	186	a.185.1.1	1	a	1524	a.185	1
a.186.1.1_d1v2za1	105	a.186.1.1	1	a	1524	a.186	2
a.186.1.2_d2j6ya_	85	a.186.1.2	1	a	1524	a.186	2
a.187.1.1_d1ofcx3	102	a.187.1.1	1	a	1524	a.187	1
a.188.1.1_d1mp1a1	108	a.188.1.1	1	a	1524	a.188	1
a.189.1.1_d2f4mb2	60	a.189.1.1	1	a	1524	a.189	1
a.19.1.1_d1gaka_	137	a.19.1.1	2	a	1524	a.19	2
a.19.1.1_d2lisa_	131	a.19.1.1	2	a	1524	a.19	2
a.190.1.1_d1sfka_	73	a.190.1.1	1	a	1524	a.190	1
a.191.1.1_d1o5ha_	200	a.191.1.1	1	a	1524	a.191	1
a.192.1.1_d1pn1a_	176	a.192.1.1	1	a	1524	a.192	1
a.193.1.1_d1uptb_	58	a.193.1.1	1	a	1524	a.193	1
a.194.1.1_d1rsoa_	60	a.194.1.1	6	a	1524	a.194	6
a.194.1.1_d1rsob_	56	a.194.1.1	6	a	1524	a.194	6
a.194.1.1_d1vf6a_	58	a.194.1.1	6	a	1524	a.194	6
a.194.1.1_d1vf6c1	48	a.194.1.1	6	a	1524	a.194	6
a.194.1.1_d1y74a1	57	a.194.1.1	6	a	1524	a.194	6
a.194.1.1_d1y74b_	50	a.194.1.1	6	a	1524	a.194	6
a.195.1.1_d1y9ia_	159	a.195.1.1	1	a	1524	a.195	1
a.196.1.1_d1q5za_	145	a.196.1.1	1	a	1524	a.196	1
a.198.1.1_d1sdia1	212	a.198.1.1	1	a	1524	a.198	1
a.199.1.1_d1izma_	170	a.199.1.1	1	a	1524	a.199	1
a.2.1.1_d1grja1	78	a.2.1.1	2	a	1524	a.2	35
a.2.1.1_d2f23a1	75	a.2.1.1	2	a	1524	a.2	35
a.2.10.1_d1aqta1	50	a.2.10.1	3	a	1524	a.2	35
a.2.10.1_d2jdih1	45	a.2.10.1	3	a	1524	a.2	35
a.2.10.1_d3ziah2	46	a.2.10.1	3	a	1524	a.2	35
a.2.11.1_d1coja1	89	a.2.11.1	2	a	1524	a.2	35
a.2.11.1_d1ix9a1	90	a.2.11.1	2	a	1524	a.2	35
a.2.12.1_d3d36c_	42	a.2.12.1	1	a	1524	a.2	35
a.2.13.1_d1rfya_	89	a.2.13.1	1	a	1524	a.2	35
a.2.14.1_d1tjla1	104	a.2.14.1	1	a	1524	a.2	35
a.2.15.1_d1x4ta1	79	a.2.15.1	1	a	1524	a.2	35
a.2.16.1_d2a26a1	47	a.2.16.1	1	a	1524	a.2	35
a.2.17.1_d2f6ma2	64	a.2.17.1	1	a	1524	a.2	35
a.2.17.2_d2f6mb2	106	a.2.17.2	1	a	1524	a.2	35
a.2.17.3_d2f66c1	65	a.2.17.3	1	a	1524	a.2	35
a.2.18.1_d1z0pa1	77	a.2.18.1	1	a	1524	a.2	35
a.2.19.1_d1z0jb1	51	a.2.19.1	1	a	1524	a.2	35
a.2.2.1_d1vq8v1	65	a.2.2.1	1	a	1524	a.2	35
a.2.20.1_d2ca5a1	59	a.2.20.1	1	a	1524	a.2	35
a.2.21.1_d3bhpa_	52	a.2.21.1	1	a	1524	a.2	35
a.2.3.0_d2o37a_	81	a.2.3.0	1	a	1524	a.2	35
a.2.3.1_d1fafa_	79	a.2.3.1	4	a	1524	a.2	35
a.2.3.1_d1fpoa1	76	a.2.3.1	4	a	1524	a.2	35
a.2.3.1_d1iura1	75	a.2.3.1	4	a	1524	a.2	35
a.2.3.1_d2qwob_	92	a.2.3.1	4	a	1524	a.2	35
a.2.5.1_d1fxka_	107	a.2.5.1	2	a	1524	a.2	35
a.2.5.1_d1fxkc_	133	a.2.5.1	2	a	1524	a.2	35
a.2.6.1_d1cxzb_	86	a.2.6.1	2	a	1524	a.2	35
a.2.6.1_d4nkgb_	66	a.2.6.1	2	a	1524	a.2	35
a.2.7.1_d1seta1	110	a.2.7.1	1	a	1524	a.2	35
a.2.7.2_d2iy5a1	70	a.2.7.2	1	a	1524	a.2	35
a.2.7.3_d1ivsa1	66	a.2.7.3	1	a	1524	a.2	35
a.2.7.4_d1lrza1	65	a.2.7.4	1	a	1524	a.2	35
a.2.8.1_d1k4ta1	72	a.2.8.1	1	a	1524	a.2	35
a.2.9.1_d1qoja_	46	a.2.9.1	1	a	1524	a.2	35
a.20.1.1_d1lbua1	83	a.20.1.1	2	a	1524	a.20	3
a.20.1.1_d2wkxa1	82	a.20.1.1	2	a	1524	a.20	3
a.20.1.2_d1su3a1	67	a.20.1.2	1	a	1524	a.20	3
a.200.1.1_d1nxha_	124	a.200.1.1	1	a	1524	a.200	1
a.202.1.1_d2icwg_	213	a.202.1.1	1	a	1524	a.202	1
a.203.1.1_d1yfsa1	217	a.203.1.1	1	a	1524	a.203	1
a.204.1.0_d4qgpa1	100	a.204.1.0	1	a	1524	a.204	6
a.204.1.1_d1w2ya_	229	a.204.1.1	1	a	1524	a.204	6
a.204.1.2_d1vmga_	83	a.204.1.2	1	a	1524	a.204	6
a.204.1.3_d2p06a1	84	a.204.1.3	1	a	1524	a.204	6
a.204.1.4_d1y6xa1	87	a.204.1.4	2	a	1524	a.204	6
a.204.1.4_d1yvwa1	92	a.204.1.4	2	a	1524	a.204	6
a.205.1.1_d1us7b_	201	a.205.1.1	1	a	1524	a.205	1
a.206.1.1_d1n93x_	343	a.206.1.1	1	a	1524	a.206	1
a.207.1.1_d1ux5a_	411	a.207.1.1	2	a	1524	a.207	2
a.207.1.1_d1v9da_	332	a.207.1.1	2	a	1524	a.207	2
a.208.1.1_d3cr3a1	192	a.208.1.1	1	a	1524	a.208	1
a.209.1.0_d2woea_	291	a.209.1.0	1	a	1524	a.209	1
a.21.1.0_d2ctoa1	80	a.21.1.0	3	a	1524	a.21	6
a.21.1.0_d2d7la1	68	a.21.1.0	3	a	1524	a.21	6
a.21.1.0_d4a3na_	65	a.21.1.0	3	a	1524	a.21	6
a.21.1.1_d1qrva_	73	a.21.1.1	3	a	1524	a.21	6
a.21.1.1_d1v64a1	95	a.21.1.1	3	a	1524	a.21	6
a.21.1.1_d2hdza_	66	a.21.1.1	3	a	1524	a.21	6
a.210.1.1_d1rf8b1	98	a.210.1.1	1	a	1524	a.210	1
a.211.1.0_d3m1ta1	274	a.211.1.0	1	a	1524	a.211	10
a.211.1.1_d1vj7a1	192	a.211.1.1	6	a	1524	a.211	10
a.211.1.1_d1ynba1	167	a.211.1.1	6	a	1524	a.211	10
a.211.1.1_d2gz4a1	200	a.211.1.1	6	a	1524	a.211	10
a.211.1.1_d2heka1	369	a.211.1.1	6	a	1524	a.211	10
a.211.1.1_d2para_	186	a.211.1.1	6	a	1524	a.211	10
a.211.1.1_d2pq7a1	217	a.211.1.1	6	a	1524	a.211	10
a.211.1.2_d1tbfa_	326	a.211.1.2	1	a	1524	a.211	10
a.211.1.4_d2ibna1	248	a.211.1.4	1	a	1524	a.211	10
a.211.1.5_d1u6za1	197	a.211.1.5	1	a	1524	a.211	10
a.212.1.1_d1v65a1	51	a.212.1.1	1	a	1524	a.212	1
a.213.1.1_d1rxqa_	174	a.213.1.1	1	a	1524	a.213	6
a.213.1.2_d2f22a1	141	a.213.1.2	3	a	1524	a.213	6
a.213.1.2_d2hkva1	147	a.213.1.2	3	a	1524	a.213	6
a.213.1.2_d2ou6a1	183	a.213.1.2	3	a	1524	a.213	6
a.213.1.3_d2oqma1	171	a.213.1.3	1	a	1524	a.213	6
a.213.1.4_d2nsfa1	160	a.213.1.4	1	a	1524	a.213	6
a.214.1.1_d1ojha_	52	a.214.1.1	1	a	1524	a.214	1
a.215.1.1_d1sj7a1	167	a.215.1.1	1	a	1524	a.215	1
a.216.1.1_d1r0da_	194	a.216.1.1	2	a	1524	a.216	2
a.216.1.1_d1sj8a2	125	a.216.1.1	2	a	1524	a.216	2
a.217.1.1_d1x4pa1	53	a.217.1.1	2	a	1524	a.217	2
a.217.1.1_d2dt6a1	63	a.217.1.1	2	a	1524	a.217	2
a.218.1.0_d1x6ia1	88	a.218.1.0	1	a	1524	a.218	1
a.219.1.1_d1seda_	112	a.219.1.1	1	a	1524	a.219	1
a.22.1.1_d2hueb1	74	a.22.1.1	4	a	1524	a.22	15
a.22.1.1_d2huec_	82	a.22.1.1	4	a	1524	a.22	15
a.22.1.1_d4caya_	90	a.22.1.1	4	a	1524	a.22	15
a.22.1.1_d4cayb_	92	a.22.1.1	4	a	1524	a.22	15
a.22.1.2_d1f1ea_	151	a.22.1.2	1	a	1524	a.22	15
a.22.1.3_d1bh9a_	45	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1bh9b_	89	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1h3oa_	50	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1h3ob_	74	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1jfia_	66	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1q9ca_	172	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d1tafa_	68	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d2byka1	72	a.22.1.3	9	a	1524	a.22	15
a.22.1.3_d4g92b_	92	a.22.1.3	9	a	1524	a.22	15
a.22.1.4_d1wwia1	148	a.22.1.4	1	a	1524	a.22	15
a.220.1.1_d1vk5a_	121	a.220.1.1	1	a	1524	a.220	1
a.221.1.1_d1uuja_	76	a.221.1.1	1	a	1524	a.221	1
a.222.1.1_d2ot3a_	253	a.222.1.1	1	a	1524	a.222	1
a.223.1.1_d1t11a1	129	a.223.1.1	1	a	1524	a.223	2
a.223.1.2_d1m5ya1	174	a.223.1.2	1	a	1524	a.223	2
a.224.1.1_d3rzna_	206	a.224.1.1	1	a	1524	a.224	1
a.225.1.1_d1tm9a_	137	a.225.1.1	1	a	1524	a.225	1
a.226.1.1_d1szha1	146	a.226.1.1	1	a	1524	a.226	1
a.227.1.1_d3m31a1	369	a.227.1.1	1	a	1524	a.227	1
a.228.1.1_d1q8da_	108	a.228.1.1	1	a	1524	a.228	1
a.229.1.1_d1xn8a_	131	a.229.1.1	1	a	1524	a.229	1
a.23.1.1_d1fpoa2	95	a.23.1.1	1	a	1524	a.23	7
a.23.2.1_d1eexg_	137	a.23.2.1	1	a	1524	a.23	7
a.23.3.1_d1mtyg_	162	a.23.3.1	1	a	1524	a.23	7
a.23.4.1_d1om2a_	95	a.23.4.1	1	a	1524	a.23	7
a.23.5.1_d4icgc_	67	a.23.5.1	1	a	1524	a.23	7
a.23.6.1_d2gboa1	82	a.23.6.1	1	a	1524	a.23	7
a.23.7.1_d2gsva1	67	a.23.7.1	1	a	1524	a.23	7
a.230.1.1_d1u84a_	81	a.230.1.1	1	a	1524	a.230	1
a.231.1.1_d1xoua_	160	a.231.1.1	1	a	1524	a.231	2
a.231.1.2_d1xoub_	84	a.231.1.2	1	a	1524	a.231	2
a.232.1.1_d1xlya_	232	a.232.1.1	1	a	1524	a.232	1
a.233.1.1_d1wpba_	168	a.233.1.1	1	a	1524	a.233	1
a.234.1.1_d1td6a_	286	a.234.1.1	1	a	1524	a.234	1
a.235.1.1_d1x9na1	272	a.235.1.1	1	a	1524	a.235	1
a.236.1.0_d4im9a_	132	a.236.1.0	1	a	1524	a.236	1
a.237.1.1_d2idob_	75	a.237.1.1	1	a	1524	a.237	1
a.238.1.0_d4a3aa_	221	a.238.1.0	1	a	1524	a.238	6
a.238.1.1_d2d4ca1	237	a.238.1.1	2	a	1524	a.238	6
a.238.1.1_d2q13a1	269	a.238.1.1	2	a	1524	a.238	6
a.238.1.2_d1i4da_	200	a.238.1.2	1	a	1524	a.238	6
a.238.1.3_d1y2oa1	248	a.238.1.3	1	a	1524	a.238	6
a.238.1.4_d2efka1	279	a.238.1.4	1	a	1524	a.238	6
a.239.1.1_d1sg7a1	75	a.239.1.1	1	a	1524	a.239	1
a.24.1.1_d1gs9a_	144	a.24.1.1	1	a	1524	a.24	52
a.24.10.0_d4g78a1	144	a.24.10.0	1	a	1524	a.24	52
a.24.10.1_d2a0ba_	118	a.24.10.1	1	a	1524	a.24	52
a.24.10.2_d2r25a_	166	a.24.10.2	1	a	1524	a.24	52
a.24.10.3_d1tqga1	101	a.24.10.3	1	a	1524	a.24	52
a.24.10.4_d1sr2a_	116	a.24.10.4	1	a	1524	a.24	52
a.24.10.5_d1y6da_	114	a.24.10.5	1	a	1524	a.24	52
a.24.10.6_d2ooca1	104	a.24.10.6	1	a	1524	a.24	52
a.24.11.1_d1he1a1	134	a.24.11.1	1	a	1524	a.24	52
a.24.12.1_d1f1ma_	162	a.24.12.1	1	a	1524	a.24	52
a.24.13.0_d2yhsa1	97	a.24.13.0	1	a	1524	a.24	52
a.24.13.1_d1j8mf1	84	a.24.13.1	3	a	1524	a.24	52
a.24.13.1_d1ls1a1	88	a.24.13.1	3	a	1524	a.24	52
a.24.13.1_d1okkd1	58	a.24.13.1	3	a	1524	a.24	52
a.24.14.1_d1k04a_	142	a.24.14.1	1	a	1524	a.24	52
a.24.15.1_d1jr8a_	105	a.24.15.1	1	a	1524	a.24	52
a.24.16.1_d1knya1	128	a.24.16.1	1	a	1524	a.24	52
a.24.16.2_d1wtya_	116	a.24.16.2	1	a	1524	a.24	52
a.24.16.3_d1o3ua1	123	a.24.16.3	1	a	1524	a.24	52
a.24.16.4_d1v4aa1	151	a.24.16.4	1	a	1524	a.24	52
a.24.17.1_d1l3pa_	102	a.24.17.1	1	a	1524	a.24	52
a.24.18.1_d1nzea_	112	a.24.18.1	1	a	1524	a.24	52
a.24.19.1_d1orja1	123	a.24.19.1	2	a	1524	a.24	52
a.24.19.1_d1vh6a_	102	a.24.19.1	2	a	1524	a.24	52
a.24.2.1_d2liga_	157	a.24.2.1	1	a	1524	a.24	52
a.24.20.1_d1v74b_	87	a.24.20.1	1	a	1524	a.24	52
a.24.21.1_d1gm5a1	99	a.24.21.1	1	a	1524	a.24	52
a.24.22.1_d1t6ua_	117	a.24.22.1	1	a	1524	a.24	52
a.24.23.1_d1szia_	226	a.24.23.1	1	a	1524	a.24	52
a.24.24.1_d1ug7a1	115	a.24.24.1	1	a	1524	a.24	52
a.24.25.1_d1xzpa1	174	a.24.25.1	1	a	1524	a.24	52
a.24.26.1_d2etsa1	110	a.24.26.1	2	a	1524	a.24	52
a.24.26.1_d2huja1	120	a.24.26.1	2	a	1524	a.24	52
a.24.27.1_d2ap3a1	185	a.24.27.1	1	a	1524	a.24	52
a.24.28.0_d2j9wa1	98	a.24.28.0	1	a	1524	a.24	52
a.24.29.0_d2qupa_	122	a.24.29.0	1	a	1524	a.24	52
a.24.3.1_d4jeaa_	106	a.24.3.1	1	a	1524	a.24	52
a.24.3.2_d2ykza_	127	a.24.3.2	1	a	1524	a.24	52
a.24.4.1_d2mhra_	118	a.24.4.1	1	a	1524	a.24	52
a.24.5.1_d1ei7a_	158	a.24.5.1	1	a	1524	a.24	52
a.24.7.1_d4drib1	88	a.24.7.1	1	a	1524	a.24	52
a.24.8.1_d1yaro_	228	a.24.8.1	2	a	1524	a.24	52
a.24.8.1_g1avo.1	201	a.24.8.1	2	a	1524	a.24	52
a.24.9.1_d1dova_	181	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d1h6ga1	131	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d1h6ga2	124	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d1qkra_	181	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d1st6a3	119	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d1st6a7	137	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d3rf3a1	127	a.24.9.1	8	a	1524	a.24	52
a.24.9.1_d3rf3b2	130	a.24.9.1	8	a	1524	a.24	52
a.24.9.2_d2b0ha1	131	a.24.9.2	1	a	1524	a.24	52
a.240.1.1_d1x3aa1	87	a.240.1.1	2	a	1524	a.240	2
a.240.1.1_d2diia1	48	a.240.1.1	2	a	1524	a.240	2
a.241.1.1_d2g7oa1	68	a.241.1.1	1	a	1524	a.241	1
a.242.1.1_d2qklb_	90	a.242.1.1	1	a	1524	a.242	1
a.243.1.1_d1xl3c1	91	a.243.1.1	1	a	1524	a.243	3
a.243.1.2_d1z21a1	104	a.243.1.2	1	a	1524	a.243	3
a.243.1.3_d1xkpa1	197	a.243.1.3	1	a	1524	a.243	3
a.244.1.1_d2au5a1	132	a.244.1.1	1	a	1524	a.244	1
a.245.1.1_d1wu9a1	59	a.245.1.1	1	a	1524	a.245	1
a.246.1.1_d2cbia1	129	a.246.1.1	2	a	1524	a.246	5
a.246.1.1_d2choa1	154	a.246.1.1	2	a	1524	a.246	5
a.246.2.1_d2cwya1	94	a.246.2.1	2	a	1524	a.246	5
a.246.2.1_d2ijqa1	145	a.246.2.1	2	a	1524	a.246	5
a.246.3.1_d2gnxa1	172	a.246.3.1	1	a	1524	a.246	5
a.247.1.1_d2es9a1	97	a.247.1.1	1	a	1524	a.247	1
a.248.1.1_d2fi0a1	79	a.248.1.1	1	a	1524	a.248	1
a.249.1.1_d2euca1	113	a.249.1.1	1	a	1524	a.249	1
a.25.1.0_d2c2ua_	178	a.25.1.0	3	a	1524	a.25	37
a.25.1.0_d2vxxa_	172	a.25.1.0	3	a	1524	a.25	37
a.25.1.0_d3oj5a_	157	a.25.1.0	3	a	1524	a.25	37
a.25.1.1_d1lb3a_	179	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d1vjxa1	145	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d1yuza1	135	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d1z6oa1	200	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d1zs3a1	171	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d2fzfa1	158	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d2pyba_	151	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d3bvfa1	166	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d4cvra_	156	a.25.1.1	10	a	1524	a.25	37
a.25.1.1_d4dyua_	155	a.25.1.1	10	a	1524	a.25	37
a.25.1.2_d1mtyb_	384	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d1mtyd_	512	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d1otka1	242	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d1syya_	317	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d1za0a1	267	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d2incb_	322	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d2uw1a_	327	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d3mjoa_	296	a.25.1.2	9	a	1524	a.25	37
a.25.1.2_d3q3ma_	491	a.25.1.2	9	a	1524	a.25	37
a.25.1.3_d2v8ta_	302	a.25.1.3	1	a	1524	a.25	37
a.25.1.4_d2gyqa1	160	a.25.1.4	1	a	1524	a.25	37
a.25.1.5_d3k6ca_	91	a.25.1.5	1	a	1524	a.25	37
a.25.1.6_d2oc5a1	222	a.25.1.6	1	a	1524	a.25	37
a.25.1.7_d2itba1	199	a.25.1.7	1	a	1524	a.25	37
a.25.1.8_d2oh3a1	152	a.25.1.8	1	a	1524	a.25	37
a.25.1.9_d2ib0a1	142	a.25.1.9	1	a	1524	a.25	37
a.25.2.0_d3ci3a1	187	a.25.2.0	1	a	1524	a.25	37
a.25.2.1_d1niga_	148	a.25.2.1	1	a	1524	a.25	37
a.25.3.0_d4j42a_	80	a.25.3.0	1	a	1524	a.25	37
a.25.3.1_d3favb_	72	a.25.3.1	1	a	1524	a.25	37
a.25.4.1_d4w4ka_	82	a.25.4.1	1	a	1524	a.25	37
a.25.4.2_d4w4kb_	173	a.25.4.2	1	a	1524	a.25	37
a.25.5.1_d3fx7a1	82	a.25.5.1	1	a	1524	a.25	37
a.25.6.1_d2nr5a1	64	a.25.6.1	1	a	1524	a.25	37
a.250.1.1_d3nfta_	271	a.250.1.1	1	a	1524	a.250	1
a.251.1.1_d2bnka_	64	a.251.1.1	1	a	1524	a.251	1
a.252.1.1_d1ykhb1	129	a.252.1.1	1	a	1524	a.252	2
a.252.1.2_d1ykha_	95	a.252.1.2	1	a	1524	a.252	2
a.253.1.1_d1yoza1	114	a.253.1.1	1	a	1524	a.253	1
a.254.1.1_d2fefa2	159	a.254.1.1	1	a	1524	a.254	1
a.255.1.1_d2jeka1	140	a.255.1.1	1	a	1524	a.255	1
a.256.1.1_d2dwka_	169	a.256.1.1	1	a	1524	a.256	1
a.257.1.1_d2fm9a1	215	a.257.1.1	1	a	1524	a.257	1
a.258.1.1_d2apla1	149	a.258.1.1	1	a	1524	a.258	1
a.259.1.1_d1z67a1	129	a.259.1.1	1	a	1524	a.259	1
a.26.1.0_d3piwa_	154	a.26.1.0	1	a	1524	a.26	25
a.26.1.1_d1alua_	166	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1ax8a_	144	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1bgca_	165	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1cnt1_	177	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1evsa_	184	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1f45b_	178	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1huwa_	191	a.26.1.1	8	a	1524	a.26	25
a.26.1.1_d1lkia_	172	a.26.1.1	8	a	1524	a.26	25
a.26.1.2_d1eera_	166	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1etea_	134	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1hula_	108	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1jlia_	112	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1m48a_	129	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1scfa_	131	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d1v7mv_	145	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d2d48a_	129	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d2z3qa1	114	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d3uf2a_	145	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d4i77z_	101	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d4nkqb_	220	a.26.1.2	13	a	1524	a.26	25
a.26.1.2_d5d70a1	103	a.26.1.2	13	a	1524	a.26	25
a.26.1.3_d1d9ca_	121	a.26.1.3	3	a	1524	a.26	25
a.26.1.3_d1n1fa_	156	a.26.1.3	3	a	1524	a.26	25
a.26.1.3_d2ilka_	155	a.26.1.3	3	a	1524	a.26	25
a.260.1.1_d2gtta1	443	a.260.1.1	2	a	1524	a.260	2
a.260.1.1_d2qvja_	421	a.260.1.1	2	a	1524	a.260	2
a.261.1.1_d1z3xa2	148	a.261.1.1	1	a	1524	a.261	1
a.262.1.1_d1zt2b1	207	a.262.1.1	1	a	1524	a.262	1
a.263.1.1_d2ex3b1	189	a.263.1.1	1	a	1524	a.263	1
